promptID,premise,splits,heuristic_value,heuristic_friendlyname,heuristic_example_text,heuristic_payment_text,heuristic_checkbox_text,entailment_payment,neutral_payment,contradiction_payment,FAQ_direct_link
104313,"We can all agree on that, without agreeing on which are the exceptions.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
62524,"The Globe claims that actress Sarah Michelle Gellar--whose thoughts on John Kennedy's passing are dutifully recorded in the Star 's Hollywood Weeps story--threw a lavish, catered birthday party for her dog, Thor, and 20 of his nearest and dearest.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
79952,"For example, Bruce Barton's The Man Nobody Knows , a best seller in 1925-26, portrays Jesus as the ultimate businessman.",dev,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
61152,"Both mags also cover hot, new drug Ginkgo biloba.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
105930,"The Left Behind series, co-written by Tim LaHaye, the prominent right-wing screwball and husband of Beverly LaHaye, the even more prominent right-wing screwball, and Jerry B. Jenkins, who, his biography states, is the author of 130 books, which is a lot of books for one guy to write, is a phenomenon.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
42745,"The event is the definition of a crowd pleaser, replete with appearances by the Rockettes, the Mormon Tabernacle Choir, and Santa Claus (the act isn't entirely without bite; there's also a very funny moment involving a heart attack).",dev,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
65523,"If partial-birth abortion is too gruesome to allow, however, it is hard to see how other late abortions, especially D and Es, are any different.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
133007,But it is easy to guess.,train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
34364,"In the 1970s, he was known as a tough-minded supporter who could be counted on for a meticulous review of how the endowments were spending their money.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
57917,"Newspaper reporters increasingly feel themselves irrelevant--marginalized by TV news and the Internet, ignored by a younger generation of nonreaders.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
50000,"No longer a Nobel Prize waiting to happen (Jeff Giles, Newsweek ), Kundera is said to overindulge in his philosophical musings, which no longer seem fresh.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
96112,"A rancid little nothing of a movie (Stephen Holden, the New York Times ) that's a grim, gross wannabe Farrelly brothers flick.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
72901,"Here's a quick review of possible objections, left and ",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
87738,"Wearing a suit and working at a computer in an office tower are, believe it or not, preferable to backbreaking work in a rice paddy.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
20463,"If McCain emerges as the nominee, Democrats will exploit his domestic weaknesses.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
133447,"In the frame game, nuance is almost always a loser.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
130771, The House should not take up impeachment until the hostilities have ended.,train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
28293,"But although the 60 Minutes producer is played by the star (Pacino grandstands, but not to the point of distraction), Bergman's story doesn't have the same primal force.",dev,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
108641,"If you would like more information, you should go to the site that is actually handling this  www.rtmark.com.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
108348," Twenty percent of students take psychopharmaceuticals, from Adderall to Zoloft.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
108599,"Quota sampling assumes that the answers of a particular demographic group such as white, 18-to-25-year-old Internet users can be projected to describe the opinions of white 18-to-25-year-olds at large.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
9576,"The Heartbeats, a decent R&amp;B cover band in cowboy hats.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
412,"I must, however, give you kudos for being the first writer I've ever seen limn Beck's Godley Creme influence.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
115302,") Tinsley credited God for his abilities, while Lafferty reacted to the tie with the same sort of aplomb that, it's safe to say, he would have displayed if he'd lost.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
144146,"Some places are so boring that that's what's comically interesting about  Peoria, Encino, Cleveland.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
16864,"Among experts who treat and study compulsive behaviors and chemical dependencies, there is controversy over the meaning of the term addiction and the efficacy of the disease model for a range of supposed addictions, from alcoholism to compulsive gambling.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
38388,The preceding images are not from  Beyond Impressionism (online reproduction of art from the Degas exhibit at the Art Institute of Chicago is forbidden.,train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
124865,"sadistic (Alex Ross, The New Yorker ). A few critics take the audience's boos as evidence of New York opera-goers' conservatism.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
1295,There isn't really anything on the other side.,train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
31809,U.S. law does not require the president to request congressional support before supporting a WTO bid.,train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
31249,"(And yes, he has said a few things that can, with some effort, be construed as support for supply-side economics.)",dev,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
7513,Rubin's relief for Americans has encouraged a moral hazard--an inducement for people to speculate excessively because they know the United States will rescue them.,train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
12552,"Even a decade ago, a movie about Wilde and his gay affair would have been considered  Today, it's a cliche.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
100398,"We will continue to consider it, says Jack Ludwig, vice president and research director at Gallup.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
87137,"A Utility Maximizer wants to acquire many things, including cash, but also such things as trips to the beach, time to watch TV, adorable grandkids, and (probably most important in this case) professional prestige.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
94335,I don't envy next year's teen-sex filmmaker the challenge of topping the pie scene or the cloudy glass of beer bit.,train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
41777,An early version of this sort of thing that I recall with particular pleasure was Mad magazine's East Side Story --that being the location of the United Nations.,train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
